internet_speed,file_size,active_downloads,device_type,download_time
150.92225886652938,8382.77174358462,4,Laptop,1913.1705426979279
75.87565752065224,9446.696052545492,3,Smartphone,4161.017097997511
17.616642623035084,6835.647802613562,4,Smartphone,12517.091220055838
155.65223626955992,4976.775892444189,3,Laptop,793.5574090818872
112.1224456974252,6182.293929610127,5,Tablet,2550.663614350068
85.42017984014828,8690.360794942395,2,Smartphone,2061.4853206436105
181.36452263385246,5710.391368921909,5,PC,1103.103993470367
23.128298978924118,313.56672637140025,3,Smartphone,324.0149218539021
99.03239575388098,9310.177468114709,2,PC,1668.2515887512504
3.2593753087163946,6898.372242805296,1,Laptop,16538.921923024063
94.26346775683113,6768.368723914693,1,Smartphone,624.2755633618225
12.204351860685632,2164.5947724531948,4,Tablet,7283.845514229299
24.644765337346314,6592.265847624245,3,Smartphone,7605.345944573933
24.387723108643872,3944.7054124850433,3,Smartphone,4601.867004156058
130.19285012109665,6515.817440644506,1,Smartphone,462.56545071510493
149.46293097381923,1074.8643727768274,5,Laptop,265.7382444659563
117.09038425433477,6581.87459298433,2,Tablet,1066.8468573586724
192.47233714643383,9994.143120448958,5,Smartphone,2543.5841812843773
75.59924532521711,491.6382682169547,5,Tablet,293.9075660943028
57.85670517009029,9771.97010037096,1,Laptop,1405.7670378345629
173.8512265097026,4075.010527621477,1,PC,182.03564241416663
45.495571865371076,8708.826968869218,1,Smartphone,1966.0075913777378
192.68128534868166,7826.030985742152,4,Tablet,1423.7359588495412
3.418740463273452,5674.492447256811,5,Tablet,73297.18350165435
194.00588651482016,7387.107600420752,3,Laptop,1012.9106056805082
9.588822478164646,8786.370457400466,2,Smartphone,17606.956370220003
178.33747962591616,4047.3618132938195,4,PC,845.5071341630243
106.01252070817367,3277.0612840167546,3,Tablet,679.1274788148633
198.59999442774077,6679.257921780211,5,Smartphone,1630.1342404257505
15.685516382344373,8080.380959993173,1,PC,3830.3996760057407
111.21700259586284,7625.228496418391,5,Tablet,2760.1159399564226
193.89120458820068,7980.158352097758,2,Tablet,698.2531048576368
105.09647098985961,4361.477314981201,4,PC,1335.253394873228
126.25032898891725,8180.163819588466,4,PC,2093.9234646720433
139.4539891079388,1210.8884631523783,2,Laptop,124.05188466179426
91.45367188878687,5449.446088628887,3,Smartphone,1591.4203448252958
125.88405793672862,67.52901837623449,3,Smartphone,15.57244251857995
117.27854807269695,3252.6124407037,4,Laptop,852.277644280159
180.3304440877068,3670.9507333652646,4,Tablet,643.1095626791711
10.043829687950117,3967.7651891764613,1,PC,2447.3412723658957
56.91167472885383,6957.717394831723,3,PC,2739.523445729078
190.1318853312352,3891.695431690754,2,PC,289.84468380110474
178.16249299429234,4492.449289999081,3,Tablet,606.2514226890451
91.67569380435687,2383.0658674345314,1,PC,202.30350729167526
124.4063869625058,3738.7853983771074,4,PC,904.0107575626586
56.198855413245404,2280.423576358883,4,Laptop,1207.4248904614078
38.436110785028504,741.2272784467519,1,Tablet,135.14960408236135
93.27598258305645,6038.451447879966,2,Smartphone,1255.427020798145
71.3170933771845,6685.445857564612,4,Laptop,3395.359637364935
117.14756625832354,6198.708556636049,5,Laptop,2139.5517491431187
16.469192756031983,4640.305497567718,4,Smartphone,10325.394721717
194.90456672556712,3804.059943990506,5,Laptop,822.0226134108896
197.25593815144097,8634.703159222534,1,Tablet,450.53417545131896
139.9341810899293,5195.627033510818,1,PC,250.4665836445267
107.68317690247996,4797.026957521012,4,Tablet,1518.2629887006758
62.59599564097922,266.1642374062925,3,Smartphone,99.38533520262558
162.9452089216828,3419.0657979853017,5,Smartphone,1023.2078511920687
137.26150333822198,3808.154231670712,2,Laptop,460.53716538250774
33.36077092963337,3994.239581160036,4,Tablet,4343.4322604394265
182.27450971427464,5805.921968581049,2,Tablet,574.9397792324756
164.68491134171063,5340.689441801515,4,Smartphone,1341.8384946052813
190.0101827450929,6082.971877006512,3,Tablet,899.6453492968494
145.41818216928363,7651.1837828058615,3,Smartphone,1608.9815508518877
123.06962399122219,8131.727529773774,3,Tablet,1574.2338397795745
84.23036422183316,7184.049531502679,3,Tablet,2545.7895823815243
186.61296818744864,9555.681722589798,1,Tablet,422.28409197291455
173.34671401058125,192.1435009368527,1,Smartphone,9.738712359123003
9.998515351131692,1965.8220769786255,5,Laptop,8502.58826748177
6.247027924953149,85.55312103163978,2,Tablet,250.81758575037728
75.91621000873187,6478.272394404484,4,Smartphone,2868.249234489254
162.30011282558473,8981.32518401037,4,Smartphone,2047.2046756056868
197.46794973367395,2442.3881427972296,1,Tablet,126.30451229029806
30.932961329602108,9271.075102515104,4,Tablet,9091.798129462062
119.23201235507489,612.0712289927129,1,Laptop,49.64948673374473
76.79728046957328,9345.015907787089,5,Smartphone,5587.911302674221
194.01296516510604,3522.7106455239477,2,Smartphone,261.88059527358047
168.58166570400604,1023.194076207673,5,PC,209.59595841511637
167.82741223751643,4863.858874271393,3,Smartphone,739.4549416827786
94.26993879919908,2575.1979115278746,3,Laptop,647.062000634078
83.54908096519537,2855.880290599609,3,PC,811.7792525702364
55.40800731421054,3079.8267496136027,5,PC,1622.2938282556904
12.218723833534495,8032.228719348308,4,PC,21428.8153596083
173.0797528747556,5396.221153985793,2,Tablet,495.789012023519
162.76730081688544,3119.9639145684764,3,Tablet,582.2302835703442
199.94381698394,6107.234495276074,3,Smartphone,839.138960162672
199.33073057770716,7164.345235489704,3,PC,943.938680474607
111.53090941492286,2733.5137673280024,2,Laptop,458.61694814065856
154.0284956209216,4141.355524238262,3,Tablet,794.6542564683965
189.00838024660317,1227.642072436106,2,Laptop,103.19632410153056
170.0798307448049,1819.6820018514563,3,Laptop,254.63499988783403
50.22227224689633,6814.3673611101785,5,Tablet,5894.739518120793
90.65828292670861,1822.569093479313,5,Tablet,950.3465779144848
26.7027236151475,5256.382202833931,2,Tablet,3320.803989566717
190.85615442448577,7093.372154607103,5,Tablet,1632.125016366067
121.62875225572513,1077.700461716491,2,PC,145.64788794120747
46.49991829518908,5677.449074092747,5,PC,4441.9013887665615
134.6684361967655,2573.062209176624,5,PC,690.2766497331346
124.00751985112127,9629.639483623423,2,PC,1222.7951444082098
72.27438088853526,4840.621010732048,4,Smartphone,2514.9242229606257
23.597960847726174,8061.86557225383,5,PC,14258.279802878744
134.6430659229671,5506.763156141055,3,Tablet,1163.9178771341421
104.54123247985487,443.69120321964346,4,Laptop,127.24927346466113
154.69135995539222,6335.1822421842835,2,PC,602.0464636021923
104.51253672128668,9514.519388644503,4,Smartphone,3094.5755283227854
170.5841185633895,6020.102083261849,1,Tablet,358.00700664955986
110.82946091612263,8193.696705673634,1,Laptop,615.0863585138513
112.62665633554187,8843.222568850593,5,Laptop,3311.354467588564
175.45406692901065,2288.5169217698353,5,PC,524.7501464118398
81.29309037626702,2128.327950683184,3,Laptop,614.0774069171146
27.669030461677504,6113.700078621408,4,PC,8176.705786938439
6.727752586354455,4116.17441336898,1,PC,5095.74048491438
151.2723138790502,8400.214415638537,5,Tablet,2477.7894743523757
124.44160071933946,9001.231002746132,4,Tablet,2287.5848933862953
141.1118738517455,3540.679579234154,5,Smartphone,1043.5696675195063
43.37986814027324,2376.336884155076,5,Tablet,2359.4457744454253
28.137923641767184,7807.449897286179,1,Tablet,2293.7599657853884
3.8943884679085037,2755.3122951258797,1,PC,5055.88605233925
70.7669242025128,8227.917041951647,5,Tablet,4975.76827035512
118.39361968407198,4243.145153951141,2,PC,561.0182860992576
79.05656497484674,6678.82349392179,5,PC,3427.1762127805428
88.05750948272208,964.3977852083351,5,Tablet,462.2231329282503
180.92758020425595,6242.354653518964,3,Smartphone,876.015042351938
70.30283793763677,4523.159110584919,3,Smartphone,1639.8667988259954
103.28390834280235,5870.218547122986,3,Laptop,1610.0153215904302
156.94694953548748,1688.4619353711855,2,Laptop,158.50960237616334
79.91201368193276,7371.36871199238,2,Tablet,1699.4432691790744
124.79525334534682,8629.342804656853,5,Smartphone,3423.085376035837
172.61037804060228,2175.2306029068486,3,PC,298.7793083578418
189.95460410787078,966.1884096464156,2,Laptop,100.8102582920809
30.267622704878548,246.1494746029006,1,PC,68.32363777666411
185.3909374071374,6423.295289428227,5,Laptop,1727.6825519372492
98.9311423228281,6074.869420526919,4,Tablet,2041.1436911509556
52.39063327149271,5471.507153013559,5,Smartphone,4603.107036078737
92.368015491414,2327.1514901985943,4,Laptop,893.4210864765236
196.02648248180992,3915.1508990960915,3,Smartphone,549.1862756002773
99.03100070458105,5948.818588509868,4,PC,2246.2753102884153
66.42157044721414,4972.7009200031025,3,Tablet,2064.637844436269
127.04677000902842,9877.977346946724,1,Smartphone,655.3324869887108
48.78897813686042,1373.033128041764,4,Tablet,826.826075882885
16.09680229362412,6954.494094935462,5,Smartphone,20172.316686697977
26.647064660219197,4049.144493361878,3,PC,3614.4083875187775
26.481121952596716,4287.714153106891,5,PC,6679.849924842706
31.228636008946577,7178.801678925181,2,Tablet,4581.5114785307715
28.62660735723262,6927.437151730453,3,PC,6434.561538017046
128.53407421583972,9912.64737708486,4,Laptop,2447.368255260735
37.19413679542982,1292.658951646711,3,Smartphone,854.3374846904821
69.78778938144877,1050.0553973478218,5,PC,527.5798815961772
179.46089357129637,7246.144783116124,1,Laptop,314.9666157859175
95.3183664123116,5788.085300894027,3,Tablet,1559.9142571725713
133.84398996568441,2748.8650589324607,4,Laptop,712.9047923537801
35.29165436912434,803.3994961999762,2,Tablet,372.2881044469261
39.26551474292548,865.7259134683411,1,Tablet,201.47737017298107
9.132854637029293,8942.966837894543,2,Smartphone,19099.473807147053
34.61807755136075,1926.7545739402417,3,Smartphone,1594.0315664954128
56.439477467359765,3240.481905534052,5,Laptop,2144.638204198126
36.225086371072614,2274.2974582476104,5,Smartphone,3092.6831423770054
18.651804217654067,3556.4130952610535,4,Smartphone,8672.313762374959
25.00653834901956,703.5441890334728,5,Smartphone,1356.5282663093299
92.69497483851242,5195.407311173621,1,Laptop,332.60550662871293
42.06040996275271,685.4495102862269,5,PC,732.7608460943999
73.48970234856702,8005.561513145392,4,Smartphone,3812.861026533753
101.18003690011652,2344.783698285226,3,Smartphone,802.5887285511423
138.38857089724368,5404.719026899061,3,Laptop,998.1250544479591
8.823115828378688,8801.990084738967,5,PC,33181.557838223685
160.0826693828995,6512.26491678147,2,Smartphone,607.6482985361938
125.95217750869064,5334.24828764784,3,Tablet,1303.2637968000506
17.27004735782551,3250.0941936226022,5,Laptop,8800.204389601646
174.84214619724867,3336.6891114513974,4,Smartphone,878.386657271488
184.25360770583083,6698.174682429919,5,Smartphone,1712.5991346613127
13.154514011117886,9941.452218599463,3,Tablet,20039.262156023335
56.09865198129354,6621.773506595292,4,Tablet,4036.2836639233733
161.4340546788192,5582.256339526549,5,Laptop,1360.120469239825
149.90367838634802,7309.198597290068,1,Laptop,394.49130158555323
37.71968285191909,4657.4040667143445,4,Tablet,4485.660929609578
42.66051534400535,610.8220025818443,1,Laptop,110.39907806926726
74.72394845548502,5627.345190620319,2,Tablet,1115.3297019777183
97.42007405301324,9576.676592208749,4,Smartphone,3759.9827562629985
124.03269953452889,1761.2763941530197,1,Tablet,115.28969836147503
74.4138142743847,6903.148859298451,3,Tablet,1672.4194994301722
93.04440851049642,2017.3275497039742,3,PC,549.105149029012
149.74671668861754,5362.918567886082,2,Tablet,566.1323047465967
8.299957375228981,975.797731970729,4,Tablet,4456.783249272587
51.23495192446013,4509.205653219269,4,PC,2995.970087964217
142.95656759102593,7564.071655663508,4,Laptop,1832.831958856492
179.14616069975267,3482.239527147431,2,PC,388.6606366758552
102.82381098101756,6652.468127627308,4,Smartphone,2402.054593695426
106.89058356779782,7956.545108289394,3,PC,1735.4437272096159
22.327230256615433,9272.506416599732,1,Smartphone,4175.936787579272
90.03506099786748,2354.0743977359807,3,Laptop,656.8729957510841
106.99083602454961,3999.1659989349882,3,PC,1001.1922802623268
49.2516302233112,1532.63597317087,1,PC,217.3612056147218
54.57940295892681,9924.910186562169,3,Laptop,4018.699705121551
76.07954845781991,9270.73966956371,2,Smartphone,2469.415710868995
4.994168357767547,5404.17173150279,1,PC,7648.421205480134
65.09375395105248,8421.91261082045,3,Smartphone,3875.629158530817
43.07815339231239,5214.370192947701,5,PC,5020.924016832337
66.17197308340502,6239.62102314757,3,Tablet,2339.877496613808
24.832664232030993,900.353076839006,2,PC,601.4087551565976
178.2149288672391,7555.1515007631115,4,Laptop,1251.6923060479598
119.12489825725568,1285.8577015159958,3,Laptop,245.42869748237177
136.14136150975344,8262.415626222759,4,Smartphone,2230.6063726077136
158.0450764828603,7822.460595827155,5,PC,1995.4311128807317
100.1899975868824,7090.359530452334,3,Smartphone,1937.5146910057067
18.297137329397316,371.2422014423735,1,Smartphone,199.23208846877625
107.88420182189101,3038.252275893833,4,Tablet,1040.2192538724678
117.78138248615494,2638.4945734093203,5,Tablet,1147.8958772433218
149.34245536268168,3607.7627106404757,1,Laptop,201.4944220711014
86.9002496997062,885.551040170747,1,Smartphone,107.36699444274132
26.388480256317187,9370.208652080317,1,Laptop,3265.523063779143
57.471405253946166,5542.4843847166385,1,PC,948.495020334095
73.25337698332838,3062.1878634736554,3,Smartphone,1165.2907081692676
129.53753102498865,3975.845355572091,3,Smartphone,830.1860496160929
114.58488262911347,4477.553379643308,3,PC,1055.7817189540726
71.8632484536714,6009.9373902725665,5,PC,3474.1429517926917
197.31653450980295,5161.637482688013,5,Laptop,1242.6058192806188
121.54918905202054,9194.725812412029,5,Laptop,3413.4078315492943
48.2081315554629,4974.665194229245,2,PC,1303.2229916983342
21.254712051460345,9921.658568084893,5,Laptop,20394.303078728157
31.41896869768207,8515.735327873506,3,PC,6707.355903912487
49.945587948517115,2093.0200384297846,3,Smartphone,1198.9779514988234
32.97559327865158,9306.646194292724,2,Smartphone,5242.278467300964
38.12683778620985,1172.500314875906,2,Tablet,459.66871204983687
57.73393857007557,8176.322587827004,5,Smartphone,7247.100634355299
35.50134546365621,3812.426701831035,4,PC,3564.8660623852143
179.4563195006586,8780.963461246245,2,Laptop,914.9119917614228
16.9665153866668,8681.886334173429,1,Tablet,3848.603419919348
105.37776652448068,8061.194747175035,3,Laptop,2030.5905061625353
82.66896857094264,7902.404058707543,1,PC,746.7824410501551
196.49334476481266,3053.7445995894273,3,Smartphone,445.12024471895904
23.295741531442417,818.3836376820093,3,Tablet,915.8991480986421
80.17326421010259,4035.771985863963,2,PC,849.1927661500025
193.9246162217984,1743.5099047152216,2,Tablet,157.23065528491674
173.23591805290206,6952.561378135592,1,Tablet,319.2158680335629
163.5973421189067,3467.5362681124775,3,Smartphone,603.6349347332427
52.32266258194303,9756.34590659055,1,PC,1459.7712499466943
35.006629890623095,6413.311052679866,4,Laptop,6119.577642679651
134.06000076496176,8226.580830707266,1,Tablet,371.58167458415426
185.94582183638957,1333.9214806910659,5,Tablet,340.5961681991895
111.79581570977203,8621.524677903499,1,Laptop,628.9840275737424
114.75092520451007,9228.34433322881,5,PC,2783.148555704592
56.71583963839655,4875.74856900117,5,Tablet,4173.294152951445
154.12909370519543,6066.466848132264,5,Tablet,1860.6382631271247
38.22170596294715,7650.449911020924,4,Tablet,6883.846685020544
65.41216804444448,1756.6378863315213,1,PC,190.0861560707655
85.66185128466694,5030.635103869789,1,PC,478.1774657845489
102.01446535820655,3992.643647445408,4,Laptop,1334.562610561844
49.23953675060097,1472.2761817008686,3,PC,783.9377001737889
23.852528123101504,3681.668878692399,2,PC,2360.0350533856476
122.51338844588489,691.0413707610808,1,Smartphone,59.430944877037874
58.4374800948109,267.860950425375,2,Laptop,73.02874271999092
116.66640606309984,1360.3112286566793,4,Tablet,358.7775541236709
31.71818033956626,9631.519964775847,3,PC,6462.635228243406
96.74688026910867,5499.800063591219,3,Tablet,1506.4671714334434
106.98529707776558,9658.563389920668,3,Tablet,2391.67712402592
11.312883827662954,4330.653804518019,4,Smartphone,14884.065848527296
67.98425136059019,3125.043169521743,5,PC,1822.0695721021327
27.748520710855875,5066.357209774039,5,Laptop,8438.954071195158
13.61161912408078,4400.721769442772,2,PC,5037.838901692862
198.00208624559912,1065.5901957748217,5,Tablet,191.4388255769158
65.14841514996986,6411.854883755161,5,Laptop,4093.7842454126594
162.16501472507233,2168.2214432709,3,PC,256.49538101978965
51.673490297989005,6199.683669429318,3,Tablet,3286.2434005001196
136.61904172256192,6505.5089130575525,2,Tablet,936.0356825660675
152.28534411804762,1528.7282827551946,1,Smartphone,85.16281152119615
119.53210938096102,622.8827748355749,2,Smartphone,112.00412219468234
94.84366152148152,7809.808244823714,2,Smartphone,1680.644328599058
82.95634191530644,4603.406233455508,4,Tablet,2211.089915446054
70.42478504205606,591.0563170997032,4,PC,273.6584778095923
185.97629970531733,9948.714508525974,2,Smartphone,906.9887663516646
166.2932621497581,587.2278043537027,2,PC,60.912097012002995
193.040355222636,6953.401936296947,2,Smartphone,635.6821944619512
25.7351474736234,9836.952463381502,5,Laptop,16283.959558835431
146.4426275655252,2399.409241117097,4,Laptop,542.4466278227635
187.72975090738652,1431.07119318509,2,Smartphone,159.63103854564469
37.06538016696637,1222.6355448300646,3,Tablet,943.8657957727046
14.232757205988722,3039.7187242002797,3,Smartphone,5981.685492540102
148.48300920872174,1019.4476519963605,5,Smartphone,260.0389472997876
115.32014952280247,6924.691803524378,5,Tablet,2499.251532855416
168.52392657489614,632.2950633193263,1,Laptop,33.82047652971719
28.81470294863161,5099.1270602163995,1,PC,1455.356690854945
159.25819506011814,9967.001569991238,1,Smartphone,500.48155139508987
41.12383668950116,8141.562992365128,5,Tablet,7209.35545086616
33.567532630275196,6156.042187927798,5,Smartphone,8798.976383039444
33.68889378826759,3069.4736716582506,5,Tablet,3621.388334929669
163.10036932604504,6242.719404553468,3,PC,830.3482558938871
133.37424691854383,5275.1442244774,5,PC,1688.4682409486359
105.09001952905474,4266.573005064811,3,Laptop,1148.973918775307
72.407266340577,1315.7966636345927,1,Tablet,149.40422454341643
175.56290762180853,8867.176110252263,1,Tablet,446.9426170960898
79.09657637710444,4503.348641725012,1,Laptop,475.891277457304
163.50328845484384,1954.278893089443,2,Laptop,198.00033957487102
88.38784680547346,3683.915915264123,2,Tablet,743.9679520947865
76.01194145555661,4147.156227763981,4,Laptop,1976.8143368084923
93.07327734825168,8277.103576713074,4,PC,2654.008414726355
60.97419695866427,7338.807661808406,4,Smartphone,3840.041816017585
149.77426665507397,7695.355887476984,2,PC,961.0066004130841
101.04135762840335,120.20233164218567,2,Laptop,22.218718365788455
47.210326334216646,4167.3784418158175,4,Tablet,2792.195738118246
180.01534008163912,4818.628074836883,4,Tablet,964.6553885720817
77.39435305326907,201.7308454623363,5,PC,114.79898308689904
109.16701936168373,2605.533955362892,4,Tablet,912.184297220467
181.38795008194484,7605.295332990128,5,Laptop,1846.9677190154043
125.22336118688443,1379.7259602327006,3,PC,259.9334759071517
24.26271010096445,5357.748213211391,2,Tablet,4603.82328007419
188.02659259908154,2159.8667014522025,4,Smartphone,442.00391637281905
125.91390256121215,131.08653869249378,2,Smartphone,18.587657827795834
67.64621731676014,2419.6025614194195,2,Laptop,654.8915963952417
28.715142460014064,9758.978811551437,2,Tablet,6099.900311276714
159.0110126647889,8017.355747711066,3,Laptop,1318.32792004431
124.3944784297742,9596.170676767124,1,PC,629.6817184487129
107.15875730328798,4883.661898824361,4,Smartphone,1800.9633941545935
178.88462402714057,1106.26462478826,1,PC,44.633080174984705
157.9308450336816,5484.115294847193,1,Tablet,263.8742473004913
31.183301066817485,4549.229572254009,1,Laptop,1404.7058032395785
63.0326914913141,8445.127256568763,2,Laptop,2312.826136562384
50.44933882307868,989.8449820346034,5,Laptop,889.8113906595138
149.04531222196272,4887.528958847564,2,PC,432.3454642226453
7.672954512420097,1508.9861602929027,2,Smartphone,4096.766053834778
114.40804728939199,3253.5125096316992,1,PC,215.63843282844323
152.72927846239742,7376.197203104119,2,PC,710.4350759897443
175.47636171558815,4765.421112393978,1,Tablet,239.86623651817206
69.07426799446559,3765.1239686062354,5,Tablet,2185.6682631156627
164.43020362973056,3950.818022914653,4,Tablet,854.1569664639416
23.01571565408624,4599.873216375807,1,Smartphone,1855.3703241884732
169.44400605516913,7852.315272932198,5,Smartphone,2412.0330600351126
26.3702438040645,8921.926042512941,4,Tablet,13850.117011623355
80.06017082151308,9553.793518174243,3,Tablet,3653.6529974024525
159.66177779013117,7871.164828690398,1,Smartphone,358.91917185131354
30.833568042405982,3160.9148885226473,1,Laptop,782.5556215428334
46.621027651295655,6884.465713804556,3,Smartphone,3220.961762980666
144.7282611102202,4381.655209313365,3,Smartphone,752.7979480080684
144.2872707726688,2554.159514240051,1,Smartphone,155.7847881167823
128.58837894417417,8410.307078464966,3,Tablet,1815.737332040987
139.0957404489529,393.87922613362673,2,Laptop,45.21234351008355
109.00216422617164,9018.60230143288,4,Smartphone,2961.564121938715
51.1080127224836,4620.159871601094,4,Tablet,3272.642258310757
69.79350270727997,6375.642753314722,4,PC,2423.5369920756157
37.13794564348371,6596.945682835769,2,PC,2603.7973744026535
181.78166170539203,8952.226229658298,3,Smartphone,1320.4874514689602
117.09496715845798,6370.330124850401,5,PC,2132.079124409673
80.76943193596433,6143.196511753017,3,Laptop,1936.2627547957618
92.93915492518241,675.8538852012928,1,PC,66.90621492298017
189.50938458275124,5188.896139232589,4,PC,955.768577119202
31.51692922009996,1510.188318162246,3,Laptop,1117.4008861403784
117.65973657134265,7376.963349527641,5,Smartphone,2873.3631079921547
101.67184709800873,5127.096988918618,1,Smartphone,458.97976928320765
122.67939285149492,6805.475514291449,2,Laptop,886.2563763197902
4.603926580347261,426.3122770178188,2,Laptop,1602.0373862153751
174.55265787988614,857.0722402975741,5,Laptop,168.29201685680232
186.49153821423886,7166.070646746196,1,PC,334.47938169483774
113.46150353425259,730.1225166267469,4,Laptop,253.4661610480025
139.63351395150156,721.8547103749333,3,Tablet,134.13707048113207
184.57737685428185,130.96366759652562,1,PC,5.512010068639626
141.74048822836633,9565.448969011806,2,Smartphone,1290.2677314947873
31.355269539938007,7377.70851099548,5,Smartphone,12201.392981112038
115.68138367319582,3538.9815709356208,5,Smartphone,1392.9597530405065
121.73629423018832,2972.3904570636755,3,PC,640.7283114761138
85.40200358917483,3503.535265161037,5,Tablet,1912.3574737537713
147.55240288931984,7748.788776500007,5,Laptop,2733.3736964974655
186.93903593903394,6617.09240459344,1,Laptop,288.2837371085779
185.18813406844848,1860.1037229960048,4,Smartphone,303.42122302620356
90.7170349094223,1749.3522599875025,3,Smartphone,466.45805027031645
23.534371122310294,992.9725406368392,1,PC,337.9421448535061
196.98339859350457,6606.424169816368,4,Tablet,1315.0322731631443
167.9407192027409,7646.082895595142,1,Laptop,358.3805439390811
25.8078735594501,2657.81381896679,1,PC,804.8508970979206
184.24753464085708,219.24016069881898,5,Laptop,53.533168233425414
174.10937605036352,830.8949580895091,4,Smartphone,162.31998474111455
104.24877336808835,9678.921748101855,3,Laptop,2202.168464528024
118.66381171324092,2961.4933269994285,3,Tablet,587.8055682235416
80.40153807015592,7694.539246902955,4,Tablet,3803.633803742177
11.897566125584236,6250.389052854095,5,Smartphone,28533.74315306301
67.70425108753429,3825.57700013243,2,Tablet,845.864399982317
160.76783627100428,2064.8157493335957,1,Tablet,112.54086697837455
1.921772577915969,1222.6503174124703,5,PC,29029.63434267351
67.3663351665377,6153.979550708277,4,Laptop,3199.7669480766144
80.23557002459772,7748.5914685715015,1,Smartphone,864.4545023224539
107.94172498464665,6442.603492875895,3,Smartphone,1424.6831264898985
184.05126766613932,5307.718311159091,2,Smartphone,605.4240278663058
69.92285287882629,429.0927220820463,3,Smartphone,179.51703968400741
70.04368717734931,9685.202888167894,4,Smartphone,4438.822021907403
147.76274837383994,7989.1547746292,1,Tablet,537.7856509061523
90.99137023707162,2935.292146642638,4,PC,867.0807139939367
45.696359765056414,9799.903590294918,1,Smartphone,1973.915355067433
91.03546371040599,6022.797080466858,5,PC,2576.3256538472715
29.030547055580172,5828.402355490392,2,PC,3732.157081264565
36.10101031473844,7483.251062501025,5,Tablet,8972.237224496486
100.17518677515646,8119.580183020475,5,Smartphone,3713.354191902766
84.36616445140504,6568.221287241711,4,Tablet,2390.814713306665
183.0543343125519,1289.6765061983383,2,Smartphone,124.12498967532785
73.11638592421,3389.292384885039,1,Tablet,378.36626479441446
116.53708170533065,9281.555566857236,1,PC,588.4005365724008
126.82059329598654,2253.909962320081,3,Smartphone,502.12511740602207
3.6057968610783937,3727.9485681367582,1,Laptop,6587.054391834703
133.0439370313254,4326.448060612518,4,PC,883.4506544974442
36.42915740708053,4399.6558470475775,5,Laptop,5028.720685453893
192.25299317642157,6133.26642912031,5,PC,1291.5554768292943
30.583882822869477,9431.327619069629,5,Tablet,13385.655230113081
83.51020062167773,2414.5201912067246,2,Smartphone,542.0221887942356
17.98458394765013,1223.7987492461714,1,PC,522.1054265826679
199.37797611734354,1982.7301937007737,4,Tablet,352.9307644034594
100.93680705591727,8870.379753090603,2,Smartphone,1726.0384235121176
119.48161844668871,6461.650018425508,3,Smartphone,1592.207239932696
14.34821900029707,2866.2088244992096,4,PC,5951.933589149539
150.2421336094364,8161.309920296487,4,Smartphone,2232.167034286155
42.77121302602157,8615.086263670726,4,PC,6546.7859451647
179.71280359870204,8466.678243515878,5,Smartphone,2490.235783429451
41.82278845591943,9190.07607105915,4,Laptop,8462.288974028992
38.94685641206965,2529.887791531882,1,Tablet,494.09644470625784
8.273383901770881,7552.86886817532,4,Laptop,28109.13887969114
94.94132207688985,4610.789577768659,5,PC,2100.6235645641323
113.40338551926067,8421.565543371715,4,Laptop,2084.9920124590867
14.07601924624212,7287.621864844516,3,PC,14190.250219659802
155.3299957223071,7766.709990532249,3,Smartphone,1363.2535274983775
91.2044781148575,6565.056758433904,5,Smartphone,3582.161161783599
105.35366359618843,1782.5134070023717,1,PC,133.77923881642312
88.7117866407074,5454.818919780414,1,Laptop,445.7055060135145
80.75184911418987,9846.850697849837,2,Smartphone,2537.6169999915282
112.36842593033536,9374.506784306219,5,Tablet,4727.770914291346
31.89280894021179,441.3056206121466,4,Smartphone,494.0998209582643
37.203697968558956,1656.5000091370769,5,Tablet,1915.1039068449718
172.49533858168994,1325.9704468110735,2,Laptop,95.16853858291088
189.2769769645929,7262.539300753102,5,Tablet,1935.8047492340593
75.28855393967083,8179.675445270881,5,Tablet,5268.895865326612
54.8781899555672,2142.9785494436123,2,Tablet,573.8829076442946
129.15590910456413,5063.468402588772,1,Tablet,276.525063647908
82.33810004852118,8408.623249831888,4,Smartphone,3095.2266484711504
6.051884776408627,7330.687432214843,2,Tablet,22923.666968933543
32.07436687587188,5426.949682863565,3,Smartphone,5133.293445511267
143.4784735406321,5907.573427683141,1,Tablet,332.19738979490967
132.12586444012013,5088.521863693637,3,PC,970.4512789895211
6.392102508193215,2982.5090286750174,1,Laptop,3991.628593594227
45.17246022465694,5654.569708661571,4,Tablet,4287.288289777545
46.983884521026205,6891.964167480406,4,PC,5149.422051274597
134.70665597614695,8734.49592944947,5,Tablet,2534.575878019884
4.9223970131184664,6366.550626252688,3,Tablet,38448.13685816883
21.717607814930194,7613.604155061148,1,Tablet,2889.1811830578076
160.1833009892647,1609.1156331961843,4,PC,378.7232200299932
36.53038774881239,4620.959169453701,2,Laptop,1916.287287603363
130.89647546252306,103.22288207266203,4,PC,24.347510571189016
48.39837342829858,2474.321856571014,2,Laptop,866.0815464893454
20.788837159109686,7267.3525339789185,1,Tablet,3123.6311898974554
49.391266008891364,9918.18141398014,4,Smartphone,7930.90466753726
144.73111943927617,1000.7892148762869,4,Tablet,214.25035358105157
171.28359715315085,4020.92821545427,1,Laptop,196.94884509912384
166.21375304883134,8002.708977304604,4,PC,1561.9890148770514
80.0395223940725,2048.315989942699,2,Tablet,430.9467717681897
